PC1,PC2,cell_type
-0.20614199648823017,0.35744071603768307,beta
-2.741442872776813,0.1229007878266603,beta
-1.9733775470358563,0.15463489378201456,alpha
-1.5300245856216392,-0.8185768771442045,alpha
-1.933734116996521,-0.6519515020040546,alpha
-2.2045249602523405,0.25980330245738203,alpha
-2.115719870105512,0.059307288608454835,alpha
-2.5215220360101465,-0.04253879409337609,alpha
-2.7303265950975057,0.050402224125775705,alpha
-2.4162139096700557,0.5701716450599266,alpha
-1.187904264423221,-1.7406769631645536,alpha
-2.2080831842951385,0.0485805306724513,alpha
-2.767975917407225,-0.5189546471929967,alpha
-2.0810045043672103,0.820603418138061,alpha
-2.1887672667037275,-0.49683926364461933,alpha
-2.7075129769581765,-0.09989802014341614,alpha
-2.3427937075409475,0.3885198480509292,alpha
-1.2581191133975742,-0.7337784853738198,alpha
-2.0322924909359696,0.024996904688435736,alpha
-2.5590789815269686,-0.3478674674970237,alpha
-2.1720726160095016,-0.2324244021503692,alpha
-2.386967525221671,-1.0277989134184486,alpha
-1.919201953008399,-0.7592948227792106,alpha
-1.7230344150883528,-1.3293336809610572,alpha
-2.4942858979354865,0.312821576163413,alpha
-2.1219565734765276,-0.056279636608786474,alpha
-1.9796045386780596,0.08927279937927235,alpha
-2.3661525971226656,0.35384597570682735,alpha
-2.2587858355950763,0.2767731907717396,alpha
-2.4720772582470576,0.32581992170669904,alpha
-2.7571433483307786,0.02375959799340759,alpha
-2.657260584505276,0.9782843598503331,alpha
-1.8429517937714697,-1.6790292080387532,alpha
-2.062076675901606,0.3541475438274594,alpha
-2.4074034454838165,-1.1162740242805167,alpha
-2.177829014319906,1.3462525204408031,alpha
-2.5525635549193946,0.18156587874458535,alpha
-2.339824753033149,-0.1453240536100668,alpha
-2.1806803175605283,0.6347236060400555,alpha
-2.09767322154191,-0.3628448040800041,alpha
-1.7949655116292378,0.07548416542065525,alpha
-2.5381010974659075,0.5751926026971823,alpha
-2.023025278127422,0.14757798964780983,alpha
-2.1448828772453314,-1.0994239101511978,alpha
-2.327403105786684,-0.6365441192246002,alpha
-1.4423966801674921,-0.5750962706156789,alpha
0.1084732573085796,0.4077492094177986,beta
1.9612615862668126,-0.661125087437475,beta
1.6371494377445086,-1.4335674767343825,beta
0.1590188325495077,-0.5726032410413274,beta
-0.57558111753923,-0.7273291448971149,beta
0.32113940452627693,-0.8018795901512524,beta
-0.6427451867512136,-1.44485032273626,beta
0.04922381067330952,-1.7492102754448449,beta
0.06876474349058274,-0.9978622648777956,beta
0.6936796726447332,1.0866231116114615,beta
-0.13479549464050866,-1.8757773359742262,beta
0.030888979433119367,-0.588705672133295,beta
1.2987332300008463,-1.7312299610303974,beta
-0.1484597727519163,-0.8437946803656856,beta
0.7092196659336804,-2.1645929604505945,beta
-0.12804988806399686,-1.5767270998757341,beta
0.25912077334239986,-1.993335497253659,beta
1.06628039506539,-0.750899609771395,beta
0.7389014479873172,-0.5254767073095183,beta
2.4462962963727204,0.9957502738806762,beta
1.893092402553683,0.32958440165826514,beta
1.970972369451848,-1.5580135599811393,beta
3.4485207655170904,-1.7472067648611556,beta
0.264118457288301,0.5639891875820713,beta
1.4124413210591582,-1.7445720018870643,beta
1.3874290928806368,-0.5505872011123443,beta
0.8155610950960893,-0.5642639641869077,beta
0.11619398691341562,-1.4073939884927869,beta
-0.33432611469746815,-0.7472369859616024,beta
-1.2117851928812966,0.1347853364108423,beta
-1.208625457435729,-0.642213430688237,beta
0.8263095869288718,-1.147861147314985,beta
2.644331889916108,-1.5838857535091395,beta
1.870612768942471,-1.3910271490119113,beta
1.0594031721215682,-0.5965694308533106,beta
0.8446010626772248,-0.6002736863766791,beta
1.5071224828127439,-1.1403551118561788,beta
0.7508499668000727,-1.430336345211112,beta
0.18935898416496266,-0.3201086126616377,beta
2.092061587219159,-0.6782886384793242,beta
-1.1991836773273747,-0.13575727630908288,beta
-0.3204067608962656,-0.7086590934191915,beta
-0.23207362957451344,-0.09444562400668088,beta
0.3568226709468629,1.5127610792528583,beta
2.3270892633163536,-1.8180744320026245,beta
-0.6483950322425177,-0.2561628451753758,beta
1.8397643612355525,-1.3907957246091769,beta
-0.2599373387386289,-0.16264456627576762,beta
1.535086035946156,-2.1520097598354915,beta
0.06732325116707386,-1.6951649360217864,beta
0.32677280702104516,-1.2991525701980333,beta
0.6063670175686512,-1.0924445751839555,beta
2.0207006362567506,-0.48266068615910884,beta
1.1940065071033037,0.11196907466993282,beta
1.4421280453007552,1.7469483576882103,beta
1.6390858815908231,-1.034825779791976,beta
0.42352039782471357,-0.7304598771424899,beta
0.8040633479795554,1.5324160492275825,beta
2.9065462977721865,-1.9115301302563812,beta
2.729393019407616,-0.4953147317966678,beta
-1.9557053390409127,-0.3084151281213128,beta
0.35429217322218165,-1.1440373063278935,beta
0.34637573675665373,-1.421144898686629,beta
-1.509300926754934,-0.15266697129650983,beta
-1.4700159336240024,-1.2118555942605023,beta
0.2353292096749979,-0.4406854102491128,beta
-1.2630767909046554,-0.5957274937566626,beta
1.398545728853612,-0.6353131144599754,beta
-1.8460840859133754,0.7467727730714043,alpha
-1.1961570305084108,-0.7386887708745276,alpha
-1.8384434321294827,-0.7326002256362705,alpha
-1.8805725194773482,-0.663086780347893,alpha
-0.915770250049602,0.20630252197739796,alpha
-1.1298061710124245,0.02066958448361884,alpha
-1.980903531941749,1.410395958305005,alpha
-0.032068487365754704,-0.5356345256295841,alpha
-0.3758329445529377,-0.47856598508611564,alpha
-0.2170118016081212,-1.2329472702241873,alpha
-0.565300109539435,-1.01274647241129,alpha
-1.0558529593656467,-0.19570785433350818,alpha
-0.7947237581447656,-1.2688720884676745,alpha
-0.21471276331081407,0.3198544509917375,alpha
-1.5621194033058565,0.5143526022079513,alpha
-0.9076359086347464,-1.3888825273539112,alpha
-0.2857665099388575,-0.425312918878985,alpha
-1.4578022145286125,0.5321897233798204,alpha
-1.9711534118518266,0.6459480126037901,alpha
-1.816729550630121,0.4641018247363492,alpha
-0.9442182203167157,0.35103769749656927,alpha
-1.4281008432516735,0.20232662575641808,alpha
-1.905185453108389,-0.49977955102894916,alpha
-0.5365696902366633,0.7668368109893355,alpha
-1.3476003777195356,-0.1436262636499201,alpha
-2.4851244882236485,1.1501625508810513,alpha
-0.5410450407888409,0.3540611023287494,alpha
0.22713370459705906,0.007137955066924896,alpha
-0.7015286657440594,-0.06899986237519926,alpha
0.78458345275116,-0.9997272090787219,alpha
-0.4304611127203134,0.4128483278879157,alpha
-0.7767477058124364,-0.8497315891481056,alpha
-0.09973930120347436,-0.5249163730986784,alpha
-0.9286769682996412,1.3407793947965725,alpha
-1.235430328375207,-1.5678196171787977,alpha
0.3048384638765314,-0.9880886505536076,alpha
-0.6245650811675701,-2.6351225674763934,alpha
-2.6674216066242313,0.5960700120895382,alpha
0.502667484440892,-0.3214870299302629,beta
0.6734406389334179,0.5142259708568175,beta
-0.3208957486175313,-0.8652593215502347,beta
-0.7421220210820988,-0.43188797109293736,beta
-1.955396003335212,0.8312384157228822,beta
-1.2896133347752494,-0.4143416662611093,beta
-0.8617778071263815,-0.3293582868242859,beta
-0.5570930089394864,0.7780177525547275,beta
-0.1615218573900312,1.437049219007068,beta
0.8702264674506818,0.09349598788488735,beta
-0.35251509175009893,-0.4629964086206622,beta
-0.2678428918191534,1.6213946735986673,beta
-0.6497761919288315,1.4653722159934988,beta
-0.19640110004254224,-0.103051505734332,beta
-0.4752217656699143,1.2724737356287068,beta
-0.6059240484179146,-0.04060786543345007,beta
0.4397040551798307,-0.39530244537681,beta
-1.7678498023527556,0.5906538562718168,beta
-0.9266669857672121,-0.4121004960658239,beta
-0.7770216872257237,0.8769689077897537,beta
-0.29135561078117556,-0.7600286716490173,beta
-1.5925533754524692,0.673198999785151,beta
0.5721592596244659,-0.8685733110802548,beta
-0.46547404313519636,0.7834003676753888,beta
-0.019877859801912125,0.5873051160512185,beta
-1.234603087420402,-0.9702739521544357,beta
-0.4760439173592504,0.3533794361561698,beta
-1.1952973311517279,-0.6223212644887426,beta
0.4557078886720935,-0.2169877863835509,beta
0.6494928458583369,0.4023605475565243,beta
-0.2838234066126635,-0.8272344522172117,beta
-1.0006953605380593,-0.41724700622711214,beta
-2.0000704986573585,0.9226291720682251,beta
-1.0697352029236225,-0.1714239945197642,beta
-0.3603618066406403,-0.07144455927523781,beta
-0.6355980059516689,0.7562128743388962,beta
0.16226610626755605,1.9132823462010284,beta
0.5687789434006535,-0.10365041583279702,beta
-0.6990156084735487,-0.49722108257648434,beta
0.3241268064556973,1.0844655327092392,beta
0.45926391308272724,0.9144757926568647,beta
-0.7725163806509621,0.1497998756887417,beta
-0.6129981173902136,0.907996994990357,beta
-0.614743761532606,-0.03421304753831254,beta
-0.2961637323171052,-0.2543409155966053,beta
-1.6987989967319592,0.4487375824066876,beta
-1.1442559746309622,-0.16492706762680412,beta
-1.599069864080106,0.7087376545096601,beta
0.8057714221647168,-0.3713853755705954,beta
-2.111636477559523,0.2113827820085555,beta
-0.5500478412309617,-0.37805174640817146,beta
-0.1405336864757955,0.09755977843831257,beta
-0.1438121745188995,0.03801122395294698,beta
-1.4702410552935592,-0.4081988989136672,beta
-0.4453610819938014,0.9149523808773274,beta
-1.4634148036427979,-0.2752575637530484,beta
-1.3347762173184148,0.1422496974424178,alpha
-1.4698457497037145,0.17268697347770004,alpha
-1.3761454624101304,0.9265355702708157,alpha
-1.279979179445917,0.5250866560900769,alpha
0.13040405033620686,-0.5783845861518601,alpha
-0.3057775346092842,-0.8637966387627982,alpha
-0.6018167278180221,0.1157123110821667,alpha
-1.1008886603313848,0.3745257971306251,alpha
-1.3441061721775414,0.5048806149243045,alpha
-1.573908532323471,0.1952175704343782,alpha
-1.53455286448976,1.284492181167279,alpha
-1.3157384025885521,0.23229881303953465,alpha
0.3066023557552001,-0.47840271396084555,alpha
-0.8146686777949385,-0.24503836503884588,alpha
-0.36857229013357273,0.1588870250212719,alpha
-1.21691484676395,0.0955372352320512,alpha
-0.3602420777326543,0.2741939583626171,beta
2.4370752433285876,0.18712853737875057,beta
1.6508158593155462,2.365105376511728,beta
2.5543484708703206,0.9026664625453724,beta
1.1594192347846033,-0.6679895052950892,beta
0.2379964791849882,2.266185481576137,beta
2.842532994285099,0.42302613648512927,beta
2.5826836409657594,0.9863708643491762,beta
2.5810389963410056,0.4243356818996723,beta
2.2903440046748034,0.8800635211594087,beta
2.6002303139052834,0.7542335851956169,beta
2.244091535545782,1.002628552194142,beta
1.8314365980296536,0.6280509426884748,beta
1.2540194290583906,0.5043131926592175,beta
0.9193481475625414,0.5293124193665739,beta
1.3862079125864377,0.09064498157712028,beta
1.7361368555054337,1.1670223480519293,beta
0.31014803469309554,-0.9907472690285003,beta
2.779493229476354,-0.7379759316589346,beta
0.7691642780111068,0.3474392440408465,beta
0.31137712242625204,-0.03408469959941246,beta
0.8581429911774204,0.8927644894090092,beta
-0.42405615393071416,0.9851135040431077,beta
2.6215084123415826,0.4349409818860969,beta
2.3443600277129457,1.9421945450678397,beta
0.24140335050610903,2.1946918264062174,beta
2.8009481080316028,0.714801998904205,beta
-0.19536085655242194,1.1199197031913466,beta
2.837168908983235,1.0590336037159849,beta
2.2450880713280714,1.7514187415715385,beta
1.674536148820787,1.1958648505475995,beta
0.19572693496615318,1.7042470982530342,beta
1.1558110348614345,0.8311396556169793,beta
3.0632195491250673,1.4453388573830817,beta
2.146947163076971,-0.08515215432106382,beta
0.9904545497592151,1.0200964899176415,beta
0.24973946767195446,1.6456065775266715,beta
2.684082852154156,0.8912914209384984,beta
1.907105826857367,1.1716316840302017,beta
0.5288733646003141,-0.2408773417375064,beta
2.3669360399503403,0.3755921401319954,beta
1.117649557517834,0.6198847091522509,beta
0.6564090879095205,1.4518049454499453,beta
0.44319252106466545,1.153154299591678,beta
0.7592213721144808,0.8972611297396186,alpha
-0.12130186054797588,0.4048976085532174,alpha
1.662963125491635,1.0992980188672448,alpha
0.23638880285871355,1.9140290262536306,alpha
1.3956678246944292,0.8127124636862869,alpha
1.4159559848421261,1.2286055476345568,alpha
0.44032709672406006,2.354609371009296,alpha
-0.20257634557901943,1.6766857985445414,alpha
-0.22312257807224742,1.7249298049605981,alpha
0.06950520073291365,1.709364389104012,alpha
1.2439567303835137,0.7069202581758643,alpha
1.342808807245367,2.182470585206531,alpha
-0.3806729989634221,2.128186292386357,alpha
-1.19246193105728,1.0242096482743177,alpha
0.16499853127328326,1.9327472164889388,alpha
-0.19498473636541136,-0.16954247352516622,alpha
-1.2469894603520093,1.9129326069509422,alpha
-0.3395322896062875,-0.4009883152733561,alpha
-0.22366438425108467,1.9004003153631657,alpha
1.2006453949881588,-5.747556592299631e-05,alpha
-0.08502864733591761,-0.08176103424337491,alpha
1.3566468617421494,-0.5853935398702657,alpha
0.6895100804268991,0.30200969406689004,alpha
0.40401303460381427,0.9999164895957654,alpha
0.48831473487998844,-0.2509919007966418,alpha
0.7875673340422711,0.6990925910545703,alpha
-1.3654874316134258,1.1332243369240576,alpha
2.3164253940015502,0.3899423314245296,alpha
0.5314038872517889,1.5867995505757968,alpha
-0.014870360408813694,1.0304325779152157,alpha
1.1700838130876177,1.442507430021404,alpha
0.25047272278779464,1.3492132005508357,alpha
1.1076360571156958,1.3402464331162451,alpha
1.0989521221948257,1.1781508755243162,alpha
0.7685234319749269,2.668529642780355,alpha
0.8097637273622134,1.3914501762093228,alpha
0.865992241144883,2.0587654369195114,alpha
0.057310630911493854,1.7041451758966752,alpha
0.17912946695751053,2.144151901119405,alpha
1.5142744169705695,1.5837078263032358,alpha
1.2667888678636299,1.165005125760848,alpha
-0.14529805098630644,2.016281153468535,alpha
-0.9730302299199677,0.8625677941259207,alpha
0.17394142760706618,1.4346434910246197,alpha
-0.49529642007048125,1.0839291014628152,alpha
-0.9804828403545417,1.4249674728466861,alpha
-0.25308107766408355,0.8303085542997614,alpha
0.2632511404411584,1.8525397124241563,alpha
1.3810561106203882,0.0844927302974511,alpha
-0.6277706018034357,1.3546499636664804,alpha
1.4340862253102693,-0.26317466282200885,alpha
0.7846209614163091,-0.1998973125174928,alpha
1.3010970376216249,0.11803357114598506,alpha
1.0130032611390078,0.9792697184689438,alpha
1.1422034697756347,1.585550992048974,alpha
-0.864721616709783,1.331635128445461,alpha
1.9698576397376428,2.162958544137697,beta
3.0727191215384373,0.0357416342476525,beta
2.302708003686208,-0.39121415320820996,beta
1.0643863904856345,0.7904300794028291,beta
2.3391816099044584,0.5144025730202129,beta
2.7376637622665534,0.07859967808694295,beta
0.8958773364101211,-1.6604324516231999,beta
3.0439300509371217,0.13920550594671885,beta
3.173724322656631,0.4052774968227018,beta
3.6734633819851745,0.44227732194802966,beta
0.9117039123736324,-0.43567218663368035,beta
1.4625833962177368,-0.797857847344309,beta
1.2875251053434977,-0.4830382370772965,beta
1.2323322770388156,1.4383792184308908,beta
1.7510657786758876,0.238749851185951,beta
1.4051722142621015,-0.5597732133890829,beta
0.44674616035350395,0.39599480016650124,beta
2.3290515133337015,1.541079816019066,beta
1.0835850265658389,-1.5970844973235627,beta
2.019798434322574,-1.2557776136375514,beta
1.9584138594393707,2.016762575970691,beta
1.8564306153706616,0.511196005832257,beta
0.20090407464654972,2.0389403839966533,beta
2.8722756284304545,1.0643002007559834,beta
2.5446837862845344,1.0680339244056536,beta
0.9570207956040262,0.6872009420181389,beta
2.937527092693983,0.02138852668469555,beta
2.6491921465798844,1.2255694584971357,beta
1.1634746887550849,1.1790262661111013,beta
-0.06232394898484346,1.3825930085594558,beta
0.9051324209459255,1.0581600991058362,beta
0.7990948960663631,0.3659043076791671,beta
2.2952645720374703,-1.2989435841951136,beta
2.5312121525763516,-0.1592875768552599,beta
2.36933028245348,-0.13142758432610668,beta
2.369666648028838,-0.09457411216202564,beta
2.26542358141217,1.3003792773852692,beta
0.7135430609352922,1.1741532809179855,beta
1.657233098707347,0.4124054015605409,beta
1.892869683799532,-1.979344835286849,beta
2.7966067922838924,-1.3772795654873877,beta
1.0508020285506487,1.793775657054447,beta
2.3991968348130817,0.3644941350830432,beta
2.942378616175792,-1.2302611592942863,beta
2.482282525343932,0.0450831437078612,beta
2.0945428033220357,0.11832432708065387,beta
1.5097625865325346,0.4139664550187966,beta
0.9408062853361273,1.6962009038163701,beta
0.6601946221911313,2.268256663793008,beta
2.4399509248626963,-0.6661587400331643,beta
2.321793013993505,0.8469853496717524,beta
2.4926495177675276,-0.27645933961550967,beta
0.06586603692955124,1.5874981418918925,beta
-1.3619229944017335,0.6436811080442213,beta
0.5297062344047977,0.734003111100479,beta
2.8494126411721097,-1.7384357755983981,beta
1.340366966415488,1.0148943485892215,beta
-0.3574987232973618,1.8061363580915908,beta
2.2282860673084572,-0.5673136020433008,beta
-0.11191953085568518,-0.214675278087057,beta
-0.7532083713240881,2.233133647460771,beta
-0.9459201047279723,1.7104769706556584,beta
0.22289611508202736,1.265530878019769,beta
0.6639942971977589,0.2975309467129694,beta
2.041929866353104,1.7014663954799811,beta
2.324589174076644,0.6285264298040705,beta
3.546762895977699,0.20901970621278043,beta
1.1940691839773838,0.669312340243711,beta
1.439925383497188,0.8593518249419895,beta
2.429267595709835,0.2425557073445502,beta
1.7795234693039634,-1.4644208605739177,beta
2.843987911483551,0.8993286761440002,beta
3.1087956050194614,0.711259814462331,beta
2.910652059271575,1.011242276739905,beta
1.0636649537158664,-0.02146564838219514,beta
1.0128849904851254,-0.5387415168497505,beta
1.4814516636017159,0.23741850184970836,beta
1.5936737008915536,1.7011613606120366,beta
1.3830213452625972,0.3049486247718281,beta
1.675217950972616,-0.2775746980980682,beta
0.8178434387148565,0.6394664307243136,beta
2.453382791713545,1.721045525951299,beta
0.9305579725405878,-1.8174597952216625,beta
3.785006646308269,-1.4440486586018724,beta
1.4242966189897879,2.080226488158767,beta
2.214796470764696,0.9749470664063542,beta
0.4907752860561062,1.5998844355052806,beta
2.79286010723556,1.2334088982083324,beta
2.3429466965789207,1.593674093119282,beta
1.0300268276303763,1.1933663309844968,beta
2.180288064741134,0.031347290267951876,beta
2.2742974875286097,1.3735390167987895,beta
1.385596595420065,1.5365722566209858,beta
-0.07644501373934179,1.4986185973752948,beta
0.8367287988196261,1.5063495632105341,beta
1.9395785695251948,0.07864448883884383,beta
2.6841086264272507,0.3804954816285661,beta
2.116022468960215,0.03588557954373088,beta
2.064124114276467,0.46918645747976784,beta
2.400787514474608,0.45577135737938346,beta
1.9958115233438767,1.6270517247695706,beta
0.5267488770626088,1.6217991982376172,beta
3.353428622495871,0.5149588754460869,beta
3.635768025534119,-1.4673381666971506,beta
2.638493217435571,-1.1406445032487904,beta
0.9889221885926928,2.0373668178261144,beta
2.1988382053562376,-0.003406254375402674,beta
3.291081622289566,-0.7787589792983702,beta
2.2725420347476444,0.44610679393120345,beta
2.348626414559656,1.0170089426266213,beta
2.635418730855747,0.6616353076241555,beta
1.3475524116527093,1.4436743925916147,beta
0.1072082488416294,2.3046682608620004,beta
2.2590531328911156,-0.06499500426436004,beta
1.5360781254854396,0.5084381770627805,beta
2.58001300357295,0.701762978213843,beta
0.3714908969228771,1.6196956180094007,beta
-1.2144428446122426,1.3654659652689836,beta
-0.06864846881624488,1.5033881081370488,beta
2.3699236636067096,-0.787833202258337,beta
1.4434091989354705,1.2210810477060974,beta
-0.2518221116735761,1.863976954660106,beta
2.777449084497431,-0.01301676146976074,beta
0.02383538202392938,0.5752013177663099,beta
-0.26653114269542244,1.9734814128229103,beta
-0.7588233553166904,1.6259214797510442,beta
0.4393303586358137,1.2989866028360197,beta
2.208016322105391,0.253623746698354,beta
-0.5137844454818612,-0.973808910290211,alpha
-0.668750882402353,-0.1455086706367293,alpha
-0.8597571804133585,-0.06883805178402648,alpha
1.1943388161077457,-0.19363385053862725,alpha
-0.13837235084041583,0.07391188551936945,alpha
-0.32419473934480203,-0.7088906981062468,alpha
-0.008452238010659004,-1.2136595517435773,alpha
0.07351787700106169,0.0316358935375936,alpha
-0.015830601124674618,0.9359375355369837,alpha
-0.3140324459776369,-0.09460503760205893,alpha
-0.1490061443863367,0.06448736052307766,alpha
-1.3627185925582628,0.13498944005243307,alpha
0.6387313707758249,-0.13161556265075397,alpha
-0.11042199927846526,0.7961217029712097,alpha
0.4897678660548581,0.16662004241196124,alpha
0.4711590859323886,-0.01784060551432484,alpha
0.03772815729609348,-0.23675584127067822,alpha
0.6747667749535223,0.3925719039547626,alpha
0.20012553247574247,-0.6138919291124147,alpha
1.1318127780333,-0.4156627746879138,alpha
0.3829865444342423,-0.7971515695926981,alpha
0.8091440705055346,0.5785544464718902,alpha
0.3775060212511829,1.2473738601685667,alpha
2.7930503615026803,-0.27511119862939165,alpha
-1.1844963644919848,1.7138192867518236,alpha
-0.6249367753777184,-0.7406113554747017,alpha
-0.657968139270185,1.0670058102975062,alpha
0.5787258487294862,-0.8645285241759914,alpha
-0.1206007470410191,2.096075635202379,alpha
0.4897678660548581,0.16662004241196124,alpha
3.19328179980904,-1.6444269614093296,alpha
0.12272354839662543,0.9586208670075766,alpha
-0.20036740028264088,0.13997466692822766,alpha
0.3166235476862729,0.40051890199696694,alpha
0.96751794739723,0.3096576026816645,alpha
1.6679322890319066,1.3962040263410924,alpha
-0.4128581904749843,0.3254049238463037,alpha
-0.5130358845166074,0.8766554096107018,alpha
-0.9962288403604902,0.9891492528539035,alpha
1.9693619866348526,-0.34614244571203423,alpha
-0.4922838119937079,0.9119955638216376,alpha
-0.03741830618558393,-0.0017153952824371808,alpha
0.0011355056525162977,-0.16928375717708746,alpha
-0.08477372526190545,0.8760242247991821,alpha
0.03262190382936767,1.2319313840079638,alpha
-0.12052797906628387,0.6577131439117354,alpha
0.02447505135491664,0.47990685412624534,alpha
-0.9155513432152688,0.9757996830221018,alpha
0.19614303698544353,0.592658566765159,alpha
0.35996667495800283,0.9295079283551043,alpha
1.3404079285314903,0.4470160013418874,alpha
0.9148604012122193,0.825354171892115,alpha
0.21359238642881143,0.2378556033582467,alpha
0.6961030922735593,0.9507600549108944,alpha
0.1920981218434943,0.2715921489816314,alpha
1.1770619304199808,0.2617509554712207,alpha
0.39103119318766044,-0.06434596977194242,alpha
0.9586809196099082,0.8737374187414122,alpha
0.37187236883593056,1.2519546413052385,alpha
2.585613167264789,-0.25045912429998834,alpha
-0.5923644691210456,1.4484338596325472,alpha
-0.5672340468832796,0.06285647234334936,alpha
-0.5574762953921206,1.3328385586661762,alpha
1.1892701815768134,0.013661887527143353,alpha
0.26695831067037,2.1242470025337243,alpha
1.3404079285314903,0.4470160013418874,alpha
2.5529418420417427,-1.3225807377097387,alpha
0.2901498431007946,0.6274103395766043,alpha
0.055008176667612194,0.3294689863849487,alpha
0.4820421522455119,0.48040110389024393,alpha
1.251610126283326,0.2760749765338624,alpha
1.724311491200546,1.7530166229716875,alpha
1.9083331580730085,0.8523959260240922,beta
0.2367463367556152,1.8606448008306449,beta
-0.09210282506183223,1.4313633943952706,beta
2.3753596349933463,-0.4734657580325138,beta
2.0875192425713336,-0.49569324609043175,beta
2.252619190831292,0.07526684734252348,beta
1.5083963102156939,0.14694268508695907,beta
1.970721382582849,-0.33023235549361746,beta
0.9630016453431333,1.5520601132945817,beta
1.9473336951634492,0.5621304164745268,beta
1.2517089595884423,-0.8616256924990583,beta
1.2669770284320112,0.35962188409814866,beta
1.0937253750868847,0.6010006982983358,beta
1.6320739491301037,1.66714790289636,beta
1.0719963274501547,1.5643816927196101,beta
0.8229395590977742,1.558714006102969,beta
1.0269246525405542,-0.17636727237656183,beta
0.7846408068865363,2.3814447884931265,beta
1.5811116678029848,-0.8626417049092986,beta
3.2930924932827446,0.9098034095611455,beta
2.2827997239077154,1.206144222870041,beta
1.0245375208242007,0.5297400215002713,beta
2.452344533880349,-0.35083742230247916,beta
0.15219199492315708,2.215050878190174,beta
2.023578630052601,1.9292810669976523,beta
2.5847658601182646,0.6624206359264723,beta
1.2565873617576309,0.37670161369002436,beta
1.8100119648176902,-0.677260463830314,beta
1.9677922330436897,-0.4640534618551538,beta
1.3080551993527219,1.7651238306174883,beta
2.0638932439095434,-0.6272304025613505,beta
1.5971557220535055,0.43301573643646935,beta
0.21318991675784785,2.2415816756386193,beta
3.312455664385022,0.516743643868452,beta
1.0534090383592234,-0.2168574572995755,beta
0.0826793038822774,1.4149455301792841,beta
0.774175068138728,0.24382303342993875,beta
2.063883617941126,-1.1813367244496558,beta
0.9496124150861586,-0.6345385777543501,beta
2.961040964616053,-0.11779757932766738,beta
3.103546070663627,1.3440581482708787,beta
1.9547044429012512,1.9024973385398676,beta
2.162904817692915,-1.0104122993405835,beta
0.10189982572485407,-0.026025958125087855,beta
0.9920025098288932,1.7113532512735905,beta
3.1609999852441457,-0.5834586233244341,beta
2.463588543748641,0.41488695190335767,beta
1.0950257465313522,0.5500916552039901,beta
1.1485519532533268,-0.2547808106225341,beta
2.469840948898436,0.8569248647600093,beta
1.2993251009604903,1.4743469912703866,beta
1.064333231717381,0.38782826469310266,beta
2.6807459375508014,-0.6546034246270638,beta
2.179236939508524,-1.0145954534639918,beta
0.9852251003509072,0.7491770567519672,beta
1.6844001507947821,1.0251686687578891,beta
2.0174046321180774,0.15883949744966433,beta
2.0623993818865345,1.2945973342347217,beta
0.35176831558618377,0.06072761611403398,beta
0.053218666086239944,-0.41277220905156087,beta
-0.33972746911173773,-0.30746750676124873,beta
0.9720339800355593,0.8884318513008979,beta
1.5194387003058394,1.0801398609405368,beta
1.3910625509614942,1.6271070313593687,beta
-0.20417823219523476,0.30929027162196765,beta
1.1762231524630753,1.6617220592864246,beta
2.1673523849605396,0.3176838903691787,beta
1.983512354576735,-0.3635732054902351,beta
2.4361623992340995,0.6951024682857794,beta
2.1788620255544138,1.1719234143794115,beta
3.0697127022185455,0.058469650081144346,beta
0.4164936569468533,0.4342254914128303,beta
1.6309925435987231,0.438713273235554,beta
0.25906366882110093,2.325335551837143,beta
2.508538961250821,0.5304329934627359,beta
2.091358376045894,0.43859455837985234,beta
1.8964374882744732,0.3197309357075375,beta
1.7061217685558692,-0.5178087249614944,beta
0.6851019403825,1.496021271498993,beta
0.1288238863516992,-0.909729790142379,beta
1.3719891901798518,0.5222001362023886,beta
-0.04779931881721548,1.8137805918854697,beta
2.5446358533239586,0.13454828736331279,beta
1.034312430888784,0.20213753268342496,beta
0.6737282643272341,0.6609863211874267,beta
1.0328746176619261,0.1344313908789193,beta
1.4249928927034408,0.49905170614095584,beta
1.1138154183442586,-0.8278797416516347,beta
2.2126972331548935,0.07166725026411282,beta
2.5313201353979853,1.147342237340306,beta
-0.1314596600066617,1.6922163563797106,beta
1.6319552032408182,-0.3692994169447161,beta
1.1630032796538676,-0.2631373700277633,beta
-0.09413566644733773,1.8970604535215332,beta
2.027987771065285,-0.47811184761048997,beta
-0.13854408655138248,1.378105430386624,beta
0.0846816150422362,0.8399037367723877,beta
0.2657555331840261,1.8447848593966725,beta
1.0005975984007716,1.490530100036678,alpha
-0.41254058572172614,1.440558009050306,alpha
-0.0011665944488610026,1.8307627626608198,alpha
0.5511712263136227,0.7389665964265123,alpha
0.7834773538723222,1.2920013551774137,alpha
-0.028465947552410074,0.5971889865534914,alpha
0.8563602847643131,1.1394426914924674,alpha
2.8037439861945597,-0.5631977661570886,alpha
0.9239240658007568,-0.07278166034705236,alpha
1.7764358106270786,0.1258557276691448,alpha
0.4495811688912422,1.788924390624808,alpha
-0.31773149493715735,1.6004174732761027,alpha
2.2549946693283762,-0.6385682371035075,alpha
1.6441323733311874,0.5861393930792018,alpha
1.0759136720533884,1.5730270721606203,alpha
0.8530244326155686,1.8664317490989257,alpha
1.9223566829560992,-0.26354658486562565,alpha
2.1993663622083117,0.1500819315626552,alpha
0.911968726100856,1.0332769570602658,alpha
2.946698013260729,1.0537930543938965,alpha
